,Crime,Date,Latitude,Longitude
667,THEFT,2020-04-02T13:30:00.000,41.800060417,-87.588240956
668,BATTERY,2020-04-02T13:29:00.000,41.910022484,-87.63855839
669,ASSAULT,2020-04-02T13:23:00.000,41.751739567,-87.565407903
670,WEAPONS VIOLATION,2020-04-02T13:16:00.000,41.87138405,-87.718022689
671,ASSAULT,2020-04-02T13:14:00.000,41.72187808,-87.61494746700001
672,CRIMINAL DAMAGE,2020-04-02T13:00:00.000,41.886643019,-87.76340758399999
673,THEFT,2020-04-02T13:00:00.000,41.866438734,-87.70231284
674,OTHER OFFENSE,2020-04-02T13:00:00.000,41.895420644,-87.720539406
675,THEFT,2020-04-02T13:00:00.000,41.750663536,-87.601528975
676,ASSAULT,2020-04-02T12:59:00.000,41.768561936,-87.66316260299999
677,CRIMINAL DAMAGE,2020-04-02T12:55:00.000,41.918926424,-87.770674825
678,CRIMINAL DAMAGE,2020-04-02T12:55:00.000,41.918926424,-87.770674825
679,CRIMINAL DAMAGE,2020-04-02T12:50:00.000,41.910116553,-87.772739734
680,ROBBERY,2020-04-02T12:47:00.000,41.880839844,-87.75263368600001
681,DECEPTIVE PRACTICE,2020-04-02T12:44:00.000,41.797249500999996,-87.582222391
682,BATTERY,2020-04-02T12:36:00.000,41.912308116999995,-87.711755165
683,CRIMINAL DAMAGE,2020-04-02T12:30:00.000,41.861559271,-87.65976218
684,BATTERY,2020-04-02T12:23:00.000,41.908634432,-87.721621704
685,THEFT,2020-04-02T12:17:00.000,41.883057444,-87.751056566
686,ROBBERY,2020-04-02T12:17:00.000,41.970201736,-87.7627994
687,ASSAULT,2020-04-02T12:17:00.000,41.802685798,-87.66480968100001
688,BATTERY,2020-04-02T12:16:00.000,41.840182454,-87.717117995
689,THEFT,2020-04-02T12:14:00.000,41.809297059,-87.591967028
690,THEFT,2020-04-02T12:10:00.000,41.698952603,-87.62210143200001
691,DECEPTIVE PRACTICE,2020-04-02T12:00:00.000,41.892450642,-87.719888327
692,CRIMINAL DAMAGE,2020-04-02T12:00:00.000,41.931637858,-87.73858282200001
693,DECEPTIVE PRACTICE,2020-04-02T12:00:00.000,41.868219921,-87.664046556
694,CRIMINAL DAMAGE,2020-04-02T12:00:00.000,41.760550978000005,-87.59036955200001
695,THEFT,2020-04-02T12:00:00.000,41.895732399,-87.687784384
696,OFFENSE INVOLVING CHILDREN,2020-04-02T12:00:00.000,41.926424318,-87.665783027
697,OTHER OFFENSE,2020-04-02T11:55:00.000,41.873841216,-87.763433207
698,WEAPONS VIOLATION,2020-04-02T11:55:00.000,41.816026266,-87.653676686
699,THEFT,2020-04-02T11:55:00.000,,
700,THEFT,2020-04-02T11:55:00.000,41.773315666,-87.587978676
701,BATTERY,2020-04-02T11:55:00.000,41.910624936,-87.66799767299999
702,THEFT,2020-04-02T11:54:00.000,41.772625715,-87.576471929
703,ASSAULT,2020-04-02T11:50:00.000,41.939262335,-87.71335694
704,ASSAULT,2020-04-02T11:46:00.000,41.772179138,-87.62834997700001
705,THEFT,2020-04-02T11:45:00.000,41.85199252,-87.68888873799999
706,THEFT,2020-04-02T11:45:00.000,41.945445097,-87.648642702
707,THEFT,2020-04-02T11:16:00.000,41.956853413000005,-87.68175977899999
708,THEFT,2020-04-02T11:15:00.000,41.815901118,-87.623013703
709,THEFT,2020-04-02T11:10:00.000,41.790194185,-87.646267362
710,BATTERY,2020-04-02T11:00:00.000,41.89837293,-87.625035314
711,CRIMINAL TRESPASS,2020-04-02T11:00:00.000,41.904674107,-87.63450941200001
712,THEFT,2020-04-02T10:50:00.000,41.975334679,-87.692313579
713,CRIMINAL TRESPASS,2020-04-02T10:40:00.000,41.915835651,-87.75287869299999
714,BATTERY,2020-04-02T10:30:00.000,41.856010847,-87.645486277
715,BATTERY,2020-04-02T10:30:00.000,41.807133051,-87.60893407399999
716,THEFT,2020-04-02T10:30:00.000,41.935670378000005,-87.75657997100001
717,OTHER OFFENSE,2020-04-02T10:22:00.000,41.77825534,-87.604654325
718,OTHER OFFENSE,2020-04-02T10:20:00.000,41.807853278,-87.66859264600001
719,THEFT,2020-04-02T10:20:00.000,41.794320837,-87.71828359
720,ROBBERY,2020-04-02T10:10:00.000,41.779914477,-87.60837523200001
721,DECEPTIVE PRACTICE,2020-04-02T10:00:00.000,41.917498226999996,-87.69637221200001
722,THEFT,2020-04-02T10:00:00.000,41.780155734000004,-87.67392372299999
723,CRIMINAL DAMAGE,2020-04-02T10:00:00.000,41.809297059,-87.591967028
724,THEFT,2020-04-02T09:30:00.000,41.767351647,-87.582816839
725,BATTERY,2020-04-02T09:25:00.000,41.979435886,-87.906864845
726,BATTERY,2020-04-02T09:15:00.000,41.966720509,-87.696731524
727,BATTERY,2020-04-02T09:00:00.000,41.88527183,-87.62948040100001
728,CRIMINAL DAMAGE,2020-04-02T09:00:00.000,41.942339209000004,-87.75774754700001
729,MOTOR VEHICLE THEFT,2020-04-02T09:00:00.000,41.657680884,-87.605502809
730,BATTERY,2020-04-02T08:49:00.000,41.884011993,-87.62944281700001
731,MOTOR VEHICLE THEFT,2020-04-02T08:39:00.000,41.790155745,-87.646264106
732,OTHER OFFENSE,2020-04-02T08:30:00.000,41.896284838,-87.743553651
733,OTHER OFFENSE,2020-04-02T08:24:00.000,41.804954693,-87.66659065
734,CRIMINAL TRESPASS,2020-04-02T08:20:00.000,41.927998524,-87.673208159
735,THEFT,2020-04-02T08:15:00.000,41.946561316,-87.713238439
736,BATTERY,2020-04-02T08:02:00.000,41.728286657,-87.64097433200001
737,THEFT,2020-04-02T08:00:00.000,41.934445720999996,-87.708706672
738,MOTOR VEHICLE THEFT,2020-04-02T08:00:00.000,41.785193405,-87.645693756
739,BATTERY,2020-04-02T08:00:00.000,41.772823971,-87.571590211
740,OTHER OFFENSE,2020-04-02T08:00:00.000,41.888883823,-87.71490201299999
741,BURGLARY,2020-04-02T08:00:00.000,41.739457762,-87.720012859
742,BATTERY,2020-04-02T07:45:00.000,41.738648292,-87.550222679
743,OTHER OFFENSE,2020-04-02T07:45:00.000,41.836875622,-87.72484124799999
744,THEFT,2020-04-02T07:40:00.000,41.924402846,-87.664543702
745,ASSAULT,2020-04-02T07:30:00.000,41.922379524,-87.779316361
746,ROBBERY,2020-04-02T07:00:00.000,41.868165405,-87.62743954
747,BATTERY,2020-04-02T07:00:00.000,41.881756669,-87.686445186
748,OTHER OFFENSE,2020-04-02T07:00:00.000,41.691914465,-87.67286324
749,ROBBERY,2020-04-02T06:51:00.000,41.892595664,-87.75307079299999
750,BATTERY,2020-04-02T06:45:00.000,41.843922218,-87.6269207
751,CRIMINAL TRESPASS,2020-04-02T06:10:00.000,41.939932874,-87.751825859
752,DECEPTIVE PRACTICE,2020-04-02T06:05:00.000,41.785893985,-87.694801843
753,CRIMINAL DAMAGE,2020-04-02T06:00:00.000,41.775230047,-87.64588818
754,BATTERY,2020-04-02T06:00:00.000,41.972032064000004,-87.77394022
755,BATTERY,2020-04-02T05:41:00.000,41.864073444,-87.62516437299999
756,BATTERY,2020-04-02T05:16:00.000,41.799067629,-87.606329337
757,DECEPTIVE PRACTICE,2020-04-02T05:10:00.000,41.942714341,-87.764187656
758,BURGLARY,2020-04-02T05:00:00.000,41.716984398,-87.653651689
759,BATTERY,2020-04-02T04:55:00.000,41.731353762,-87.65320714299999
760,CRIMINAL DAMAGE,2020-04-02T04:30:00.000,41.937008551,-87.78955428399999
761,BATTERY,2020-04-02T04:30:00.000,41.75537018,-87.565393944
762,CRIMINAL SEXUAL ASSAULT,2020-04-02T04:00:00.000,41.899574402,-87.715228638
763,THEFT,2020-04-02T04:00:00.000,41.764828904,-87.623284078
764,CRIMINAL DAMAGE,2020-04-02T03:55:00.000,41.776371407,-87.690885521
765,CRIMINAL DAMAGE,2020-04-02T03:49:00.000,41.855749808,-87.72727224
766,BATTERY,2020-04-02T03:48:00.000,41.764779745,-87.67637213
767,DECEPTIVE PRACTICE,2020-04-02T03:25:00.000,41.823192045999996,-87.62158666200001
768,BATTERY,2020-04-02T03:15:00.000,41.766590857,-87.67683018299999
769,BATTERY,2020-04-02T03:10:00.000,41.773465294,-87.670135621
770,WEAPONS VIOLATION,2020-04-02T03:09:00.000,41.906548670999996,-87.762084407
771,CRIMINAL DAMAGE,2020-04-02T03:00:00.000,41.806282112,-87.669767936
772,BURGLARY,2020-04-02T03:00:00.000,41.863948042,-87.708031315
773,THEFT,2020-04-02T03:00:00.000,41.861760576,-87.620814019
774,CRIMINAL SEXUAL ASSAULT,2020-04-02T03:00:00.000,41.782951712,-87.60436282799999
775,BATTERY,2020-04-02T02:30:00.000,41.879288598,-87.74173439799999
776,BATTERY,2020-04-02T02:30:00.000,41.724873161,-87.63064769100001
777,BATTERY,2020-04-02T02:26:00.000,41.805726765,-87.67340482799999
778,CRIMINAL DAMAGE,2020-04-02T02:21:00.000,41.7702494,-87.674501744
779,WEAPONS VIOLATION,2020-04-02T02:00:00.000,41.85626327,-87.70989382399999
780,MOTOR VEHICLE THEFT,2020-04-02T02:00:00.000,41.71342002,-87.645433775
781,OTHER OFFENSE,2020-04-02T02:00:00.000,41.764779745,-87.67637213
782,ROBBERY,2020-04-02T02:00:00.000,41.931518158,-87.747863421
783,BURGLARY,2020-04-02T01:59:00.000,41.721840482,-87.61727759200001
784,CRIMINAL DAMAGE,2020-04-02T01:50:00.000,41.717351485,-87.640674154
785,BATTERY,2020-04-02T01:22:00.000,41.865433064,-87.72392806299999
786,BATTERY,2020-04-02T01:21:00.000,41.760440891,-87.65277913
787,BATTERY,2020-04-02T01:20:00.000,41.757931344,-87.60903319200001
788,BURGLARY,2020-04-02T01:05:00.000,41.953376545,-87.750152275
789,BATTERY,2020-04-02T01:00:00.000,41.73393236,-87.603389597
790,BURGLARY,2020-04-02T01:00:00.000,41.881854366999995,-87.724388981
791,CRIMINAL DAMAGE,2020-04-02T01:00:00.000,41.772998982,-87.576478539
792,BATTERY,2020-04-02T01:00:00.000,41.89506107,-87.673000181
793,WEAPONS VIOLATION,2020-04-02T00:57:00.000,41.833506371999995,-87.67904199799999
794,THEFT,2020-04-02T00:56:00.000,41.772204337,-87.66328599100001
795,ROBBERY,2020-04-02T00:50:00.000,41.882032582,-87.65670124299999
796,ROBBERY,2020-04-02T00:45:00.000,41.747899005,-87.64396279
797,CRIMINAL DAMAGE,2020-04-02T00:43:00.000,41.761988329,-87.564820216
798,THEFT,2020-04-02T00:40:00.000,41.948782822,-87.753421707
799,BURGLARY,2020-04-02T00:30:00.000,41.932435675,-87.745363314
800,THEFT,2020-04-02T00:30:00.000,41.776846363000004,-87.66541539200001
801,BATTERY,2020-04-02T00:27:00.000,41.920170869,-87.710334036
802,WEAPONS VIOLATION,2020-04-02T00:26:00.000,41.767654919,-87.68200626
803,THEFT,2020-04-02T00:25:00.000,41.945361403,-87.766737201
804,THEFT,2020-04-02T00:20:00.000,41.830530933,-87.610277459
805,SEX OFFENSE,2020-04-02T00:01:00.000,,
806,OTHER OFFENSE,2020-04-02T00:00:00.000,41.773255006,-87.66040092
807,THEFT,2020-04-02T00:00:00.000,41.750800932,-87.58831981899999
808,THEFT,2020-04-02T00:00:00.000,41.9334226,-87.679705021
809,THEFT,2020-04-01T23:56:00.000,41.946264373000005,-87.678537261
810,CRIMINAL DAMAGE,2020-04-01T23:55:00.000,41.900884118,-87.72202627799999
811,MOTOR VEHICLE THEFT,2020-04-01T23:55:00.000,42.008077269,-87.690148921
812,PUBLIC PEACE VIOLATION,2020-04-01T23:50:00.000,41.895826124,-87.726096446
813,THEFT,2020-04-01T23:47:00.000,41.764779745,-87.67637213
814,CRIMINAL DAMAGE,2020-04-01T23:46:00.000,42.01837759,-87.681639928
815,BURGLARY,2020-04-01T23:45:00.000,41.872992906,-87.63063219
816,WEAPONS VIOLATION,2020-04-01T23:33:00.000,41.766617035,-87.674212669
817,BATTERY,2020-04-01T23:30:00.000,41.959239131,-87.653535714
818,BATTERY,2020-04-01T23:30:00.000,41.720382956,-87.658960167
819,THEFT,2020-04-01T23:30:00.000,41.909504258000005,-87.755511377
820,ROBBERY,2020-04-01T23:15:00.000,41.677830551999996,-87.62050376200001
821,THEFT,2020-04-01T23:10:00.000,41.954001530999996,-87.691387729
822,WEAPONS VIOLATION,2020-04-01T23:10:00.000,41.752738627,-87.566249896
823,BATTERY,2020-04-01T23:00:00.000,41.794420431999995,-87.707255371
824,ROBBERY,2020-04-01T23:00:00.000,41.78038553,-87.66666557100001
825,BATTERY,2020-04-01T23:00:00.000,41.802747146,-87.61628213200001
826,THEFT,2020-04-01T23:00:00.000,41.859536775,-87.650932835
827,BATTERY,2020-04-01T23:00:00.000,41.8617467,-87.720163537
828,WEAPONS VIOLATION,2020-04-01T22:57:00.000,41.81853989,-87.688398817
829,ROBBERY,2020-04-01T22:54:00.000,41.80099297,-87.65504587
830,MOTOR VEHICLE THEFT,2020-04-01T22:50:00.000,41.954049472,-87.776810634
831,BATTERY,2020-04-01T22:50:00.000,41.90938466,-87.76508998799999
832,BATTERY,2020-04-01T22:44:00.000,41.973459034,-87.75130402399999
833,MOTOR VEHICLE THEFT,2020-04-01T22:30:00.000,41.739647341,-87.596289863
834,BATTERY,2020-04-01T22:30:00.000,41.777503445,-87.61555886100001
835,CRIMINAL DAMAGE,2020-04-01T22:30:00.000,41.821134326,-87.624771883
836,BATTERY,2020-04-01T22:30:00.000,41.903936615999996,-87.726335518
837,BATTERY,2020-04-01T22:21:00.000,41.877470197,-87.67870390200001
838,BATTERY,2020-04-01T22:20:00.000,41.876790076,-87.702317506
839,CRIMINAL TRESPASS,2020-04-01T22:17:00.000,41.884433056,-87.65239764200001
840,SEX OFFENSE,2020-04-01T22:15:00.000,41.776080881,-87.769916063
841,CRIMINAL DAMAGE,2020-04-01T22:15:00.000,41.779697806,-87.61319525799999
842,NARCOTICS,2020-04-01T22:06:00.000,41.751294965999996,-87.604589185
843,WEAPONS VIOLATION,2020-04-01T22:05:00.000,41.798066536,-87.605119409
844,THEFT,2020-04-01T22:00:00.000,41.72233542,-87.585546099
845,CRIMINAL DAMAGE,2020-04-01T22:00:00.000,41.74806235,-87.682801662
846,THEFT,2020-04-01T22:00:00.000,41.766532839,-87.62013853
847,BATTERY,2020-04-01T21:52:00.000,41.809253313,-87.625045881
848,CRIMINAL DAMAGE,2020-04-01T21:42:00.000,41.789839410999996,-87.78782596
849,ROBBERY,2020-04-01T21:40:00.000,41.808427659,-87.685063341
850,CRIMINAL DAMAGE,2020-04-01T21:30:00.000,41.753301733,-87.661899406
851,BATTERY,2020-04-01T21:30:00.000,41.705677781999995,-87.600944364
852,BATTERY,2020-04-01T21:27:00.000,41.791939738,-87.622394555
853,BATTERY,2020-04-01T21:21:00.000,41.913546356,-87.78514259100001
854,BATTERY,2020-04-01T21:20:00.000,41.705947689,-87.560855356
855,BATTERY,2020-04-01T21:15:00.000,41.7615614,-87.59087470600001
856,MOTOR VEHICLE THEFT,2020-04-01T21:00:00.000,41.680393422,-87.66144615399999
857,BATTERY,2020-04-01T21:00:00.000,41.878631263,-87.764808046
858,THEFT,2020-04-01T21:00:00.000,41.781802397,-87.700782134
859,BATTERY,2020-04-01T21:00:00.000,41.770620956,-87.60816095700001
860,ASSAULT,2020-04-01T21:00:00.000,41.734959764,-87.545779334
861,OTHER OFFENSE,2020-04-01T21:00:00.000,42.001678188,-87.67329330700001
862,MOTOR VEHICLE THEFT,2020-04-01T21:00:00.000,41.971439815,-87.695117989
863,BURGLARY,2020-04-01T21:00:00.000,41.998215944,-87.69234151399999
864,MOTOR VEHICLE THEFT,2020-04-01T20:55:00.000,41.866457030999996,-87.774163969
865,BATTERY,2020-04-01T20:54:00.000,41.665782714,-87.552076179
866,ASSAULT,2020-04-01T20:36:00.000,41.689796871999995,-87.62867903
867,BATTERY,2020-04-01T20:30:00.000,41.926052696999996,-87.749684615
868,ROBBERY,2020-04-01T20:30:00.000,41.804911724,-87.664863565
869,MOTOR VEHICLE THEFT,2020-04-01T20:30:00.000,41.999443101,-87.69637604
870,CRIMINAL DAMAGE,2020-04-01T20:23:00.000,41.788354953,-87.66808641700001
871,ASSAULT,2020-04-01T20:17:00.000,41.736014042,-87.647739115
872,BATTERY,2020-04-01T20:15:00.000,41.862365191,-87.71830373200001
873,ASSAULT,2020-04-01T20:15:00.000,42.016070938,-87.66703218100001
874,BATTERY,2020-04-01T20:08:00.000,41.748746243,-87.611225265
875,CRIMINAL DAMAGE,2020-04-01T20:00:00.000,41.727747115,-87.66526479999999
876,BATTERY,2020-04-01T20:00:00.000,41.769707973,-87.68206247299999
877,ASSAULT,2020-04-01T20:00:00.000,41.924755747,-87.703160605
878,THEFT,2020-04-01T20:00:00.000,41.912398267,-87.723966484
879,MOTOR VEHICLE THEFT,2020-04-01T20:00:00.000,41.883641965,-87.64857951399999
880,ROBBERY,2020-04-01T20:00:00.000,41.885487535,-87.726422045
881,OTHER OFFENSE,2020-04-01T20:00:00.000,41.969788292,-87.676233465
882,ASSAULT,2020-04-01T19:50:00.000,,
883,ASSAULT,2020-04-01T19:50:00.000,41.757403021,-87.616684493
884,CRIMINAL DAMAGE,2020-04-01T19:45:00.000,,
885,ROBBERY,2020-04-01T19:44:00.000,41.735893334000004,-87.656075685
886,BATTERY,2020-04-01T19:43:00.000,41.829389915,-87.60689263399999
887,BATTERY,2020-04-01T19:33:00.000,41.984476213,-87.66829962899999
888,BATTERY,2020-04-01T19:30:00.000,41.80859321,-87.665577234
889,THEFT,2020-04-01T19:28:00.000,41.75089628,-87.62776933399999
890,CRIMINAL DAMAGE,2020-04-01T19:20:00.000,41.873789876,-87.69671458100001
891,WEAPONS VIOLATION,2020-04-01T19:13:00.000,41.74934346,-87.611933174
892,MOTOR VEHICLE THEFT,2020-04-01T19:00:00.000,41.851988885,-87.689219118
893,BURGLARY,2020-04-01T19:00:00.000,41.787561095,-87.69850710899999
894,THEFT,2020-04-01T19:00:00.000,41.756772166,-87.722175346
895,MOTOR VEHICLE THEFT,2020-04-01T19:00:00.000,41.877621321999996,-87.77373618
896,THEFT,2020-04-01T19:00:00.000,41.915153383,-87.68002740799999
897,ASSAULT,2020-04-01T18:58:00.000,41.798569683000004,-87.743533609
898,BATTERY,2020-04-01T18:54:00.000,41.934422689,-87.736888404
899,BATTERY,2020-04-01T18:54:00.000,41.768546072,-87.664207499
900,PUBLIC PEACE VIOLATION,2020-04-01T18:50:00.000,41.765990089,-87.67113267100001
901,PUBLIC PEACE VIOLATION,2020-04-01T18:50:00.000,41.765990089,-87.67113267100001
902,ASSAULT,2020-04-01T18:30:00.000,41.881943893,-87.734104775
903,ASSAULT,2020-04-01T18:30:00.000,41.856592299,-87.694363364
904,MOTOR VEHICLE THEFT,2020-04-01T18:30:00.000,41.772998982,-87.576478539
905,BATTERY,2020-04-01T18:20:00.000,41.881790794000004,-87.62435551600001
906,BATTERY,2020-04-01T18:20:00.000,41.762182581,-87.69418661700001
907,THEFT,2020-04-01T18:00:00.000,41.872246886999996,-87.657215684
908,CRIMINAL DAMAGE,2020-04-01T18:00:00.000,41.771018549000004,-87.622599956
909,BATTERY,2020-04-01T18:00:00.000,41.845548807,-87.70872432600001
910,THEFT,2020-04-01T18:00:00.000,41.752991015,-87.558466465
911,BATTERY,2020-04-01T18:00:00.000,41.787291181,-87.69240089799999
912,BATTERY,2020-04-01T18:00:00.000,41.866578077,-87.624134464
913,MOTOR VEHICLE THEFT,2020-04-01T18:00:00.000,41.86304084,-87.666288555
914,ASSAULT,2020-04-01T18:00:00.000,41.715285614,-87.568914995
915,BURGLARY,2020-04-01T17:50:00.000,41.943280185999996,-87.755504246
916,BATTERY,2020-04-01T17:50:00.000,41.903113054,-87.643199348
917,CRIMINAL DAMAGE,2020-04-01T17:48:00.000,41.744322796,-87.653572305
918,BATTERY,2020-04-01T17:47:00.000,41.851050014,-87.70400936200001
919,MOTOR VEHICLE THEFT,2020-04-01T17:30:00.000,41.894171566,-87.707732924
920,OTHER OFFENSE,2020-04-01T17:30:00.000,41.764792808,-87.675298003
921,ASSAULT,2020-04-01T17:30:00.000,41.812431209,-87.60443216799999
922,CRIMINAL DAMAGE,2020-04-01T17:23:00.000,41.789249748,-87.62185590899999
923,ASSAULT,2020-04-01T17:04:00.000,41.923661276,-87.78680144799999
924,DECEPTIVE PRACTICE,2020-04-01T17:00:00.000,41.975606477,-87.651839165
925,DECEPTIVE PRACTICE,2020-04-01T17:00:00.000,41.918987498,-87.80609481399999
926,THEFT,2020-04-01T17:00:00.000,41.82689231,-87.704524858
927,BURGLARY,2020-04-01T17:00:00.000,41.717391716,-87.64188611200001
928,OTHER OFFENSE,2020-04-01T17:00:00.000,41.946287558,-87.79966502299999
929,THEFT,2020-04-01T17:00:00.000,41.881155761,-87.68694698799999
930,CRIMINAL SEXUAL ASSAULT,2020-04-01T17:00:00.000,41.792195498000005,-87.604958508
931,CRIMINAL DAMAGE,2020-04-01T16:55:00.000,41.766655655,-87.638388243
932,THEFT,2020-04-01T16:50:00.000,41.976851851999996,-87.654999693
933,BATTERY,2020-04-01T16:49:00.000,42.001721635,-87.670831555
934,ROBBERY,2020-04-01T16:42:00.000,41.76978405,-87.65909551799999
935,ASSAULT,2020-04-01T16:41:00.000,41.763454279,-87.565304885
936,BATTERY,2020-04-01T16:40:00.000,41.839410287,-87.64631363299999
937,THEFT,2020-04-01T16:30:00.000,41.89604714,-87.668872585
938,THEFT,2020-04-01T16:22:00.000,41.879361356,-87.63587954399999
939,BATTERY,2020-04-01T16:19:00.000,41.811197518,-87.69551533
940,BATTERY,2020-04-01T16:18:00.000,41.916930759,-87.746431558
941,DECEPTIVE PRACTICE,2020-04-01T16:15:00.000,41.874495507,-87.714350446
942,THEFT,2020-04-01T16:10:00.000,41.965575448,-87.709597709
943,HOMICIDE,2020-04-01T16:08:00.000,41.846354841,-87.703556236
944,THEFT,2020-04-01T16:07:00.000,41.779727631,-87.646294774
945,THEFT,2020-04-01T16:00:00.000,41.651431329,-87.527258234
946,OTHER OFFENSE,2020-04-01T16:00:00.000,41.705712736,-87.536493963
947,CRIMINAL TRESPASS,2020-04-01T16:00:00.000,41.649534327,-87.535027885
948,THEFT,2020-04-01T16:00:00.000,41.750490827,-87.65430247399999
949,MOTOR VEHICLE THEFT,2020-04-01T16:00:00.000,41.760217952,-87.68057138799999
950,MOTOR VEHICLE THEFT,2020-04-01T16:00:00.000,41.94784491,-87.755720344
951,THEFT,2020-04-01T16:00:00.000,41.994612052,-87.72394434200001
952,THEFT,2020-04-01T16:00:00.000,41.890107481,-87.70324051
953,THEFT,2020-04-01T16:00:00.000,41.882545904000004,-87.730628888
954,BATTERY,2020-04-01T15:55:00.000,41.852446361,-87.69546540700001
955,BATTERY,2020-04-01T15:53:00.000,41.910120500000005,-87.706118715
956,BATTERY,2020-04-01T15:52:00.000,41.716174486,-87.57093728
957,THEFT,2020-04-01T15:50:00.000,41.901976339,-87.71587402200001
958,BATTERY,2020-04-01T15:40:00.000,41.862914700000005,-87.709774147
959,CRIMINAL DAMAGE,2020-04-01T15:36:00.000,41.828194666,-87.659315849
960,WEAPONS VIOLATION,2020-04-01T15:34:00.000,41.682592607,-87.61575435600001
961,THEFT,2020-04-01T15:30:00.000,41.765199367,-87.57934868
962,BATTERY,2020-04-01T15:30:00.000,41.783809894,-87.61997642899999
963,BATTERY,2020-04-01T15:30:00.000,41.867801437,-87.69960464
964,THEFT,2020-04-01T15:30:00.000,41.880489945,-87.74588749899999
965,CRIMINAL DAMAGE,2020-04-01T15:30:00.000,41.721620575,-87.631452369
966,BATTERY,2020-04-01T15:30:00.000,41.778099133000005,-87.633828531
967,BURGLARY,2020-04-01T15:26:00.000,41.986662299,-87.712202067
968,THEFT,2020-04-01T15:25:00.000,41.979962633,-87.80697865799999
969,THEFT,2020-04-01T15:25:00.000,42.012436228,-87.812723639
970,ASSAULT,2020-04-01T15:15:00.000,41.772654834,-87.583843806
971,BATTERY,2020-04-01T15:15:00.000,41.775428827,-87.660458852
972,THEFT,2020-04-01T15:10:00.000,41.880407862,-87.62616279
973,THEFT,2020-04-01T15:04:00.000,41.695667141,-87.61102108899999
974,ASSAULT,2020-04-01T15:00:00.000,41.878724477,-87.678250459
975,THEFT,2020-04-01T15:00:00.000,41.863072556,-87.62573342700001
976,DECEPTIVE PRACTICE,2020-04-01T15:00:00.000,,
977,THEFT,2020-04-01T15:00:00.000,41.810412567,-87.621240291
978,DECEPTIVE PRACTICE,2020-04-01T15:00:00.000,41.683348289,-87.669813475
979,THEFT,2020-04-01T15:00:00.000,41.94016584,-87.68563831
980,CRIMINAL DAMAGE,2020-04-01T15:00:00.000,41.952758475,-87.746261068
981,THEFT,2020-04-01T15:00:00.000,41.742710224,-87.63408818100001
982,CRIMINAL DAMAGE,2020-04-01T15:00:00.000,41.772582694,-87.568319379
983,ASSAULT,2020-04-01T14:59:00.000,41.878770604,-87.73392511700001
984,ROBBERY,2020-04-01T14:45:00.000,41.766102387,-87.573539169
985,BATTERY,2020-04-01T14:43:00.000,41.895003278000004,-87.62152816
986,BATTERY,2020-04-01T14:38:00.000,41.721036136,-87.62743673700001
987,DECEPTIVE PRACTICE,2020-04-01T14:31:00.000,41.924130901999995,-87.754398296
988,BATTERY,2020-04-01T14:30:00.000,41.904598353000004,-87.712546284
989,SEX OFFENSE,2020-04-01T14:30:00.000,41.795815065999996,-87.671133793
990,OTHER OFFENSE,2020-04-01T14:30:00.000,41.979607091999995,-87.810846967
991,CRIMINAL DAMAGE,2020-04-01T14:30:00.000,41.968962543,-87.715826929
992,THEFT,2020-04-01T14:30:00.000,41.941841653000004,-87.749426703
993,THEFT,2020-04-01T14:27:00.000,41.932738985,-87.648117094
994,BATTERY,2020-04-01T14:23:00.000,41.704387497,-87.62673265
995,DECEPTIVE PRACTICE,2020-04-01T14:21:00.000,41.961108163,-87.71472253700001
996,CRIMINAL DAMAGE,2020-04-01T14:15:00.000,41.882114361999996,-87.632361012
997,DECEPTIVE PRACTICE,2020-04-01T14:13:00.000,41.962222376999996,-87.65544167799999
998,ASSAULT,2020-04-01T14:12:00.000,41.744930985,-87.61637615299999
999,CRIMINAL DAMAGE,2020-04-01T14:11:00.000,41.883574366,-87.709947881
